Euclidean,Triangular,1  ,0.9152249048540717
Euclidean,Triangular,2  ,0.9753467429132485
Euclidean,Triangular,3  ,0.9762389725309816
Euclidean,Triangular,4  ,0.975835519237221
Euclidean,Triangular,5  ,0.9750002185558998
Euclidean,Triangular,6  ,0.97416022143443
Euclidean,Triangular,7  ,0.9720036328065681
Euclidean,Triangular,8  ,0.9715710567162367
Euclidean,Triangular,9  ,0.9707068660941623
Euclidean,Triangular,10 ,0.9689754900005193
Euclidean,Triangular,11 ,0.9677879619801991
Euclidean,Triangular,12 ,0.9677879619801991
Euclidean,Triangular,13 ,0.9665338411546767
Euclidean,Triangular,14 ,0.965694690343415
Euclidean,Triangular,15 ,0.964879167266138
Euclidean,Triangular,16 ,0.9635477930608121
Euclidean,Triangular,17 ,0.963168952112449
Euclidean,Triangular,18 ,0.9636048912269685
Euclidean,Triangular,19 ,0.9623000187897542
Euclidean,Triangular,20 ,0.9619087423454448
Euclidean,Triangular,21 ,0.9623416077118704
Euclidean,Triangular,22 ,0.9615036341824419
Euclidean,Triangular,23 ,0.9615036341824419
Euclidean,Triangular,24 ,0.9615366599444295
Euclidean,Triangular,25 ,0.9615366599444295
Euclidean,Triangular,26 ,0.9606975289938309
Euclidean,Triangular,27 ,0.9606975289938309
Euclidean,Triangular,28 ,0.9606355607251886
Euclidean,Triangular,29 ,0.9610163003691564
Euclidean,Triangular,30 ,0.9614890411628275
Euclidean,Triangular,31 ,0.9614641897792124
Euclidean,Triangular,32 ,0.9614351925909485
Euclidean,Triangular,33 ,0.9610021260979439
Euclidean,Triangular,34 ,0.9601424133157532
Euclidean,Triangular,35 ,0.9601424133157532
Euclidean,Triangular,36 ,0.9597112423400171
Euclidean,Triangular,37 ,0.9588512413483352
Euclidean,Triangular,38 ,0.9584024164369142
Euclidean,Triangular,39 ,0.9583943973546821
Euclidean,Triangular,40 ,0.9579280936916228
Euclidean,Triangular,41 ,0.9579280936916228
Euclidean,Triangular,42 ,0.9562302583015369
Euclidean,Triangular,43 ,0.9557644925897774
Euclidean,Triangular,44 ,0.9553000891104427
Euclidean,Triangular,45 ,0.9548678329908377
Euclidean,Triangular,46 ,0.9544457585321332
Euclidean,Triangular,47 ,0.9535821249711863
Euclidean,Triangular,48 ,0.953126755201146
Euclidean,Triangular,49 ,0.9526558999195366
Euclidean,Triangular,50 ,0.9526558999195366
Euclidean,Triangular,51 ,0.9522198412917786
Euclidean,Triangular,52 ,0.9522198412917786
Euclidean,Triangular,53 ,0.9513581530688034
Euclidean,Triangular,54 ,0.950498632634594
Euclidean,Triangular,55 ,0.9500722554433609
Euclidean,Triangular,56 ,0.9496254625152785
Euclidean,Triangular,57 ,0.9505315408264208
Euclidean,Triangular,58 ,0.9500716166917834
Euclidean,Triangular,59 ,0.9500716166917834
Euclidean,Triangular,60 ,0.9496977802126638
Euclidean,Triangular,61 ,0.9483826721158389
Euclidean,Triangular,62 ,0.9483826721158389
Euclidean,Triangular,63 ,0.9483848928848314
Euclidean,Triangular,64 ,0.9479609481337765
Euclidean,Triangular,65 ,0.9467313041339587
Euclidean,Triangular,66 ,0.9458792465438755
Euclidean,Triangular,67 ,0.9458792465438755
Euclidean,Triangular,68 ,0.9450200349338447
Euclidean,Triangular,69 ,0.9442034687833065
Euclidean,Triangular,70 ,0.9437205837826358
Euclidean,Triangular,71 ,0.9437205837826358
Euclidean,Triangular,72 ,0.9432953568852529
Euclidean,Triangular,73 ,0.9432953568852529
Euclidean,Triangular,74 ,0.9428689707420167
Euclidean,Triangular,75 ,0.9433291715291797
Euclidean,Triangular,76 ,0.9433291715291797
Euclidean,Triangular,77 ,0.9433291715291797
Euclidean,Triangular,78 ,0.943332704553159
Euclidean,Triangular,79 ,0.9429050397002343
Euclidean,Triangular,80 ,0.9424985367151404
Euclidean,Triangular,81 ,0.9420746143422029
Euclidean,Triangular,82 ,0.9416464544236732
Euclidean,Triangular,83 ,0.9416464544236732
Euclidean,Triangular,84 ,0.9416464544236732
Euclidean,Triangular,85 ,0.9416464544236732
Euclidean,Triangular,86 ,0.9416849787116606
Euclidean,Triangular,87 ,0.9412587519999839
Euclidean,Triangular,88 ,0.9412587519999839
Euclidean,Triangular,89 ,0.9412399082429578
Euclidean,Triangular,90 ,0.9412399082429578
Euclidean,Triangular,91 ,0.9408346920309456
Euclidean,Triangular,92 ,0.9395651916776683
Euclidean,Triangular,93 ,0.9395651916776683
Euclidean,Triangular,94 ,0.9395651916776683
Euclidean,Triangular,95 ,0.9391401221915731
Euclidean,Triangular,96 ,0.9391401221915731
Euclidean,Triangular,97 ,0.938715814268229
Euclidean,Triangular,98 ,0.9374482667472178
Euclidean,Triangular,99 ,0.9374482667472178
Euclidean,Triangular,100,0.9369860865733486
Euclidean,Triangular,101,0.9369860865733486
Euclidean,Triangular,102,0.9365639196683024
Euclidean,Triangular,103,0.9361381438267973
Euclidean,Triangular,104,0.9361381438267973
Euclidean,Triangular,105,0.9361381438267973
Euclidean,Triangular,106,0.9361381438267973
Euclidean,Triangular,107,0.9356471396236495
Euclidean,Triangular,108,0.9347949252142571
Euclidean,Triangular,109,0.9343687592389066
Euclidean,Triangular,110,0.9343687592389066
